2025-11-28 08:35:21.792 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-11-28 11:30:13.051 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-28 11:30:13.052 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4641 ms
2025-11-28 11:30:13.330 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-28 11:30:13.638 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-28 11:30:13.651 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/datn?useUnicode=yes&characterEncoding=UTF-8&allowPublicKeyRetrieval=true&useSSL=false'
2025-11-28 11:30:14.167 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-11-28 11:30:14.289 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-11-28 11:30:14.637 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-11-28 11:30:14.893 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-11-28 11:30:16.749 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-11-28 11:30:16.764 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-28 11:30:17.128 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-28 11:30:19.018 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: cb685c19-9f93-4fb0-84ac-9249139e1457

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-11-28 11:30:19.327 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5b638817, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7b790d24, org.springframework.security.web.context.SecurityContextPersistenceFilter@39f319ca, org.springframework.security.web.header.HeaderWriterFilter@1ef0d324, org.springframework.security.web.authentication.logout.LogoutFilter@ed6ede5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@12b7d9ec, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@73978e75, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@70ab8766, org.springframework.security.web.session.SessionManagementFilter@7a2b8079, org.springframework.security.web.access.ExceptionTranslationFilter@34d2f2e3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1acdf77e]
2025-11-28 11:30:20.528 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-11-28 11:30:20.536 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-11-28 11:30:20.568 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-28 11:30:20.584 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-11-28 11:30:20.605 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Started MiniProjectJavaApplication in 13.348 seconds (JVM running for 14.599)
2025-11-28 11:30:29.465 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-28 11:30:29.465 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-28 11:30:29.475 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 9 ms
2025-11-28 11:30:45.360 [http-nio-8080-exec-5] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 11:30:45.360 [http-nio-8080-exec-5] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 11:30:50.610 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-11-28 11:30:50.610 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Thời gian: 2025-11-28T11:30:50.610
2025-11-28 11:30:50.612 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Người dùng: demo_user (ID: 3)
2025-11-28 11:30:50.612 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Thông tin đơn hàng:
2025-11-28 11:30:50.612 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - -Người nhận: demo_user
2025-11-28 11:30:50.612 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - -Phương thức thanh toán: COD
2025-11-28 11:30:50.680 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - ✅ Lưu đơn hàng thành công (ID: 34)
2025-11-28 11:30:50.691 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Tạo {} chi tiết đơn hàng
2025-11-28 11:30:50.691 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-11-28 11:30:50.691 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Created Order ID 34 with txnRef 1764304250612
2025-11-28 11:30:50.692 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController -    - Người tạo: demo_user (ID: 3)
2025-11-28 11:30:50.692 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-11-28 11:32:05.614 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-11-28 11:32:05.620 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-28 11:32:05.635 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-28 13:45:11.739 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-11-28 13:45:11.777 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Starting MiniProjectJavaApplication using Java 1.8.0_462 on Admin-PC with PID 18604 (F:\BE-QLBH\target\classes started by Admin in F:\BE-QLBH)
2025-11-28 13:45:11.886 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-28 13:45:11.990 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-11-28 13:45:11.990 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-11-28 13:45:18.657 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-11-28 13:45:18.838 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 167 ms. Found 17 JPA repository interfaces.
2025-11-28 13:45:21.232 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-11-28 13:45:21.250 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-28 13:45:21.251 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-28 13:45:21.252 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.71]
2025-11-28 13:45:21.415 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-28 13:45:21.416 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 9424 ms
2025-11-28 13:45:21.731 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-28 13:45:22.237 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-28 13:45:22.249 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/datn?useUnicode=yes&characterEncoding=UTF-8&allowPublicKeyRetrieval=true&useSSL=false'
2025-11-28 13:45:22.603 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-11-28 13:45:22.722 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-11-28 13:45:23.174 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-11-28 13:45:24.138 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-11-28 13:45:28.175 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-11-28 13:45:28.211 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-28 13:45:28.655 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-28 13:45:34.393 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: a0d20fa6-6e1b-475f-b5e1-d3d1bfc036d4

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-11-28 13:45:34.711 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6228dd4b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@9d575d, org.springframework.security.web.context.SecurityContextPersistenceFilter@35a71d8, org.springframework.security.web.header.HeaderWriterFilter@4307c61c, org.springframework.security.web.authentication.logout.LogoutFilter@55e04cc6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@57fad474, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6d2996c7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@144e156c, org.springframework.security.web.session.SessionManagementFilter@36bbbaa8, org.springframework.security.web.access.ExceptionTranslationFilter@3ae289fc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@161bc2bb]
2025-11-28 13:45:37.849 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-11-28 13:45:37.853 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-11-28 13:45:37.882 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-28 13:45:37.904 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-11-28 13:45:37.922 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Started MiniProjectJavaApplication in 28.394 seconds (JVM running for 44.156)
2025-11-28 13:47:25.807 [http-nio-8080-exec-5] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-28 13:47:25.807 [http-nio-8080-exec-5] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-28 13:47:25.808 [http-nio-8080-exec-5] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-11-28 13:50:25.929 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 13:50:25.930 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 13:50:29.515 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-11-28 13:50:29.515 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - Thời gian: 2025-11-28T13:50:29.515
2025-11-28 13:50:29.517 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - Người dùng: demo_user (ID: 3)
2025-11-28 13:50:29.518 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - Thông tin đơn hàng:
2025-11-28 13:50:29.518 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - -Người nhận: demo_user
2025-11-28 13:50:29.518 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - -Phương thức thanh toán: COD
2025-11-28 13:50:29.622 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - ✅ Lưu đơn hàng thành công (ID: 35)
2025-11-28 13:50:29.643 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - Tạo {} chi tiết đơn hàng
2025-11-28 13:50:29.643 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-11-28 13:50:29.643 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - Created Order ID 35 with txnRef 1764312629518
2025-11-28 13:50:29.644 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController -    - Người tạo: demo_user (ID: 3)
2025-11-28 13:50:29.644 [http-nio-8080-exec-4] INFO  c.v.m.r.HomeRestController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-11-28 13:51:12.349 [http-nio-8080-exec-3] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 13:51:12.349 [http-nio-8080-exec-3] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 13:51:16.602 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-11-28 13:51:16.603 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - Thời gian: 2025-11-28T13:51:16.603
2025-11-28 13:51:16.604 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - Người dùng: demo_user (ID: 3)
2025-11-28 13:51:16.604 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - Thông tin đơn hàng:
2025-11-28 13:51:16.604 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - -Người nhận: demo_user
2025-11-28 13:51:16.604 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - -Phương thức thanh toán: COD
2025-11-28 13:51:16.612 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - ✅ Lưu đơn hàng thành công (ID: 36)
2025-11-28 13:51:16.619 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - Tạo {} chi tiết đơn hàng
2025-11-28 13:51:16.619 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-11-28 13:51:16.619 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - Created Order ID 36 with txnRef 1764312676604
2025-11-28 13:51:16.619 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController -    - Người tạo: demo_user (ID: 3)
2025-11-28 13:51:16.619 [http-nio-8080-exec-7] INFO  c.v.m.r.HomeRestController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-11-28 14:15:13.411 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-11-28 14:15:13.423 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
